PARÂMETROS
50;8;5;8
COORDENADAS
0;431;996
1;342;665
2;703;287
3;230;254
4;761;665
5;554;3
6;577;488
7;399;15
8;795;143
9;998;146
10;18;523
11;815;959
12;664;852
13;351;279
14;105;254
15;116;619
16;114;797
17;529;679
18;175;207
19;568;138
20;236;664
21;919;878
22;812;664
23;718;745
24;959;905
25;940;891
26;6;131
27;84;876
28;88;737
29;39;381
30;376;327
31;839;463
32;40;737
33;834;701
34;293;255
35;181;891
36;956;830
37;14;274
38;138;380
39;36;55
40;685;857
41;651;372
42;73;966
43;665;683
44;916;647
45;77;116
46;177;498
47;683;988
48;151;980
49;463;935
DISTÂNCIAS
DE/PARA;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
0;0;342;759;768;467;1000;528;981;927;1021;627;385;273;721;810;491;374;331;829;868;385;502;505;381;535;519;963;367;429;729;671;671;469;499;753;271;550;833;682;1020;289;661;359;390;597;948;559;252;280;68
1;342;0;522;425;419;695;294;652;691;836;353;556;372;386;474;230;263;187;487;573;106;615;470;384;662;639;630;333;264;415;339;536;310;493;412;277;635;510;350;682;393;425;403;323;574;609;234;469;368;295
2;759;522;0;474;382;320;237;407;170;326;724;681;566;352;598;674;779;428;534;201;600;629;392;458;668;648;714;854;762;670;329;222;801;434;411;798;599;689;572;706;570;99;926;397;418;648;566;701;885;691
3;768;425;474;0;671;409;418;292;575;775;342;916;738;123;125;382;555;519;72;357;410;929;711;692;977;953;255;638;503;229;163;643;519;751;63;638;926;216;156;277;755;437;729;610;790;206;249;862;730;719
4;467;419;382;671;0;693;255;744;523;570;756;298;210;563;774;646;660;232;743;561;525;265;51;90;311;288;924;709;676;775;512;216;724;81;622;622;255;843;685;947;206;312;750;97;156;877;607;332;686;402
5;1000;695;320;409;693;0;485;155;278;466;746;990;856;342;514;755;907;676;430;135;733;948;709;759;988;968;562;991;869;638;369;541;896;752;362;963;919;604;561;520;863;381;1076;689;738;490;622;993;1056;936
6;528;294;237;418;255;485;0;505;408;542;560;527;374;307;526;479;556;196;490;350;383;518;293;293;565;542;673;627;548;548;257;263;591;333;367;565;510;602;452;692;384;137;694;213;374;623;400;511;650;461
7;981;652;407;292;744;155;505;0;416;613;635;1031;877;268;378;667;832;676;295;209;669;1007;769;796;1051;1029;409;916;786;513;312;627;806;812;262;902;987;464;448;365;889;436;1005;719;816;337;531;1013;996;922
8;927;691;170;575;523;278;408;416;0;203;864;816;721;464;698;829;944;598;623;227;764;745;521;606;779;761;789;1021;923;792;457;323;960;559;514;967;705;791;698;764;722;270;1094;555;518;718;712;852;1056;858
9;1021;836;326;775;570;466;542;613;203;0;1050;833;781;660;899;1000;1097;709;825;430;921;736;550;661;760;747;992;1169;1085;987;647;354;1125;578;713;1105;685;992;891;966;776;414;1236;631;507;921;893;898;1188;953
10;627;353;724;342;756;746;560;635;864;1050;0;908;724;412;282;137;290;534;352;671;259;968;806;734;1015;992;392;359;225;143;408;823;215;835;383;402;986;249;186;468;745;650;446;666;906;411;160;811;475;606
11;385;556;681;916;298;990;527;1031;816;833;908;0;185;823;1000;777;719;400;987;857;649;131;295;234;153;142;1157;735;760;967;769;496;806;258;876;637;191;1053;890;1193;165;609;742;314;327;1120;787;135;664;352
12;273;372;566;738;210;856;374;877;721;781;724;185;0;652;818;595;552;219;809;720;467;256;239;119;299;278;976;580;587;782;598;426;634;227;702;484;292;869;706;1014;21;480;601;169;324;941;602;137;528;217
13;721;386;352;123;563;342;307;268;464;660;412;823;652;0;247;413;569;437;190;258;401;825;600;593;872;849;375;653;528;328;54;521;553;641;62;635;818;337;235;386;667;314;741;511;674;318;279;782;728;665
14;810;474;598;125;774;514;526;378;698;899;282;1000;818;247;0;365;543;600;84;477;430;1025;817;785;1073;1050;157;622;483;143;280;763;487;855;188;641;1027;93;130;210;836;558;712;705;901;140;254;934;727;769
15;491;230;674;382;646;755;479;667;829;1000;137;777;595;413;365;0;178;417;416;660;128;843;697;615;890;867;500;258;121;250;390;739;140;722;404;279;866;359;240;569;616;589;349;552;800;504;135;676;362;469
16;374;263;779;555;660;907;556;832;944;1097;290;719;552;569;543;178;0;431;593;800;180;809;710;606;851;831;674;84;65;422;538;798;95;726;570;115;842;532;417;746;574;684;173;562;815;682;305;600;186;375
17;331;187;428;519;232;676;196;676;598;709;534;400;219;437;600;417;431;0;590;542;293;437;283;200;485;462;757;486;444;573;383;377;492;305;485;407;452;655;492;795;236;330;538;136;388;721;395;345;483;264
18;829;487;534;72;743;430;490;295;623;825;352;987;809;190;84;416;593;590;0;399;461;1001;783;764;1049;1026;185;675;537;220;234;711;546;823;127;684;999;174;176;205;826;503;765;683;861;133;291;931;773;782
19;868;573;201;357;561;135;350;209;227;430;671;857;720;258;477;660;800;542;399;0;622;819;579;625;860;839;562;882;767;582;269;423;798;622;298;846;793;570;493;538;728;248;964;553;616;491;531;857;939;803
