PARÂMETROS
50;8;5;8
COORDENADAS
0;192;498
1;332;37
2;48;263
3;74;141
4;366;917
5;723;156
6;491;500
7;585;39
8;593;163
9;842;771
10;69;195
11;164;98
12;448;96
13;291;625
14;143;862
15;720;507
16;617;552
17;809;396
18;382;337
19;558;424
20;637;360
21;963;732
22;803;237
23;356;435
24;963;861
25;883;748
26;347;154
27;481;728
28;642;397
29;430;974
30;521;868
31;441;220
32;358;502
33;742;76
34;919;156
35;432;751
36;981;302
37;779;825
38;524;573
39;52;186
40;589;966
41;237;955
42;837;153
43;873;390
44;594;498
45;150;179
46;182;593
47;206;167
48;901;317
49;710;292
DISTÂNCIAS
DE/PARA;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
0;0;481;275;375;453;631;299;604;522;705;327;400;476;161;367;528;428;625;249;373;465;805;664;175;852;734;377;369;461;532;495;373;166;693;803;348;812;671;340;341;613;459;731;689;402;321;95;331;731;557
1;481;0;362;278;880;408;489;253;289;893;306;178;130;589;846;609;588;597;304;448;444;938;511;398;1037;899;117;706;475;942;852;213;465;411;598;720;701;905;569;317;963;922;518;645;530;230;575;181;634;455
2;275;362;0;124;727;683;502;581;554;942;71;201;433;435;606;714;638;772;342;534;596;1028;755;352;1093;965;318;635;608;807;767;395;391;718;877;620;933;922;568;77;887;717;796;834;594;132;356;184;854;662
3;375;278;124;0;829;649;550;521;519;993;54;99;376;530;724;742;681;777;365;560;604;1067;735;407;1143;1011;273;714;623;905;853;375;459;671;845;707;921;982;623;50;972;830;763;836;630;84;464;134;845;653
4;453;880;727;829;0;840;435;904;787;497;780;843;825;301;229;541;442;683;580;529;619;625;808;482;599;543;763;221;588;85;162;701;415;921;940;178;869;423;378;795;228;134;897;731;477;768;372;766;803;713
5;631;408;683;649;840;0;414;180;130;626;655;562;281;637;913;351;409;254;386;314;221;624;113;461;744;613;376;621;254;868;740;289;502;82;196;662;296;671;462;671;821;935;114;277;365;573;695;517;240;136
6;299;489;502;550;435;414;0;470;352;443;520;518;406;235;502;229;136;334;196;101;202;525;408;149;594;463;374;228;182;477;369;284;133;492;549;257;528;434;80;539;476;521;490;397;103;468;322;438;448;302
7;604;253;581;521;904;180;470;0;124;775;539;425;148;655;934;487;513;421;360;385;325;789;294;457;904;769;264;696;362;947;831;231;515;161;353;728;475;809;537;552;927;979;276;454;459;456;685;400;420;282
8;522;289;554;519;787;130;352;124;0;657;524;433;159;551;831;366;389;317;273;263;201;678;222;360;790;652;246;575;239;827;708;162;412;172;326;609;412;687;415;541;803;868;244;360;335;443;594;387;344;174
9;705;893;942;993;497;626;443;775;657;0;964;955;781;570;704;290;313;376;632;448;459;127;535;590;150;47;791;363;424;459;335;681;553;702;619;410;489;82;374;983;319;632;618;382;368;910;683;877;457;496
