PARÂMETROS
50;5;8;12
COORDENADAS
0;148;495
1;24;383
2;661;193
3;168;41
4;940;622
5;769;255
6;254;462
7;886;865
8;323;134
9;480;538
10;247;573
11;484;737
12;827;214
13;478;21
14;440;35
15;345;508
16;692;930
17;95;159
18;968;336
19;195;761
20;478;715
21;735;335
22;673;144
23;745;804
24;663;712
25;532;670
26;609;908
27;724;702
28;384;910
29;301;206
30;661;110
31;466;908
32;398;975
33;320;696
34;465;999
35;970;930
36;527;92
37;65;375
38;35;193
39;581;444
40;137;388
41;382;434
42;145;861
43;338;625
44;698;113
45;2;471
46;354;106
47;623;518
48;497;527
49;266;232
DISTÂNCIAS
DE/PARA;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
0;0;167;595;454;802;665;111;825;401;334;126;414;734;577;544;197;696;340;835;270;396;608;631;672;558;421;618;612;477;327;641;521;541;264;595;930;553;145;322;435;107;241;366;230;669;147;440;475;350;288
1;167;0;664;371;946;755;243;987;389;481;292;580;820;580;542;344;863;234;945;414;562;712;691;834;718;583;786;769;638;328;693;686;700;430;757;1092;581;41;190;560;113;361;493;396;726;90;430;614;494;285
2;595;664;0;515;511;124;487;708;343;389;561;572;167;251;271;446;737;567;338;734;553;160;50;616;519;494;716;512;768;360;83;741;825;607;829;799;167;623;626;263;559;368;844;539;88;715;319;327;372;396
3;454;371;515;0;966;637;429;1092;180;586;537;764;681;310;272;499;1031;138;852;720;741;638;515;956;833;726;972;863;895;211;497;916;961;672;1002;1197;362;349;201;577;348;447;820;608;534;460;197;659;586;214
4;802;946;511;966;0;404;704;248;786;467;694;470;423;758;771;605;395;963;287;757;471;352;547;266;291;410;437;230;626;762;583;553;646;624;606;309;671;909;1001;400;836;588;830;602;563;950;780;333;453;778
5;665;755;124;637;404;0;555;621;462;404;611;559;71;373;395;493;679;680;214;765;544;86;146;549;469;477;672;449;759;470;180;719;809;629;803;704;291;714;736;266;645;426;869;568;158;796;440;300;384;503
6;111;243;487;429;704;555;0;749;335;238;111;358;624;494;465;101;640;342;725;304;337;497;526;598;479;347;570;527;466;260;538;493;532;243;576;855;459;208;346;327;138;131;413;183;564;252;369;373;251;230
7;825;987;708;1092;248;621;749;0;922;521;702;421;653;937;942;648;204;1060;535;698;434;551;751;153;270;404;280;229;504;881;787;422;500;590;441;106;852;956;1084;519;887;663;741;598;775;967;926;435;515;886
8;401;389;343;180;786;462;335;922;0;433;445;624;510;191;153;374;877;229;675;639;601;458;350;791;670;575;825;695;778;75;338;787;844;562;876;1025;208;353;293;403;314;305;748;491;375;465;41;487;429;113
9;334;481;389;586;467;404;238;521;433;0;235;199;474;517;504;138;445;540;528;361;177;325;438;375;252;141;391;293;384;377;464;370;444;224;461;627;448;445;563;137;374;142;465;166;477;482;450;144;20;373
10;126;292;561;537;694;611;111;702;445;235;0;288;682;598;571;117;570;441;758;195;271;542;604;548;438;301;493;494;363;370;621;400;429;143;478;806;556;268;435;358;215;193;305;104;644;265;479;380;254;341
11;414;580;572;764;470;559;358;421;624;199;288;0;625;716;703;267;283;696;628;289;22;473;622;269;180;82;211;242;199;561;651;171;253;169;262;522;646;553;705;308;492;319;360;184;659;550;644;259;210;550
12;734;820;167;681;423;71;624;653;510;474;682;625;0;398;426;564;728;734;186;835;610;152;169;595;524;543;727;498;825;526;195;782;873;699;864;730;323;778;792;336;711;496;940;638;163;864;485;366;454;561
13;577;580;251;310;758;373;494;937;191;517;598;716;398;0;40;504;933;407;582;792;694;405;230;827;715;651;896;724;893;256;203;887;957;693;978;1033;86;543;475;435;500;424;903;620;238;655;150;517;506;299
14;544;542;271;272;771;395;465;942;153;504;571;703;426;40;0;482;929;366;607;766;681;420;257;827;712;641;889;724;876;220;233;873;940;671;964;1040;104;506;434;432;465;403;877;598;269;618;111;516;495;262
15;197;344;446;499;605;493;101;648;374;138;117;267;564;504;482;0;546;429;646;294;246;426;489;497;377;247;479;425;403;305;508;417;469;189;505;754;454;309;441;244;240;82;405;117;529;344;402;278;153;287
16;696;863;737;1031;395;679;640;204;877;445;570;283;728;933;929;546;0;975;654;524;303;596;786;136;219;305;85;230;308;822;820;227;297;439;237;278;854;837;987;498;775;584;551;467;817;828;890;417;447;817
17;340;234;567;138;963;680;342;1060;229;540;441;696;734;407;366;429;975;0;890;610;675;663;578;915;792;672;908;830;804;211;568;835;870;582;917;1166;437;218;68;563;232;397;703;525;604;325;264;638;545;185
18;835;945;338;852;287;214;725;535;675;528;758;628;186;582;607;646;654;890;0;882;619;233;351;518;484;549;675;439;818;679;381;761;856;741;832;594;504;903;943;401;832;594;976;693;350;975;655;390;508;709
19;270;414;734;720;757;765;304;698;639;361;195;289;835;792;766;294;524;610;882;0;286;687;780;551;470;349;439;532;240;565;800;308;294;140;359;793;746;407;590;499;377;376;111;197;820;348;674;492;382;533
20;396;562;553;741;471;544;337;434;601;177;271;22;610;694;681;246;303;675;619;286;0;458;603;281;185;70;233;246;216;538;632;193;272;159;284;536;624;534;684;289;472;296;363;166;640;534;621;244;188;527
21;608;712;160;638;352;86;497;551;458;325;542;473;152;405;420;426;596;663;233;687;458;0;200;469;383;391;586;367;673;452;236;633;723;550;716;639;319;671;714;188;600;366;790;491;225;745;444;214;305;480
22;631;691;50;515;547;146;526;751;350;438;604;622;169;230;257;489;786;578;351;780;603;200;0;663;568;544;766;560;818;377;36;791;875;655;879;840;154;650;639;313;588;410;890;586;39;746;321;377;421;416
23;672;834;616;956;266;549;598;153;791;375;548;269;595;827;827;497;136;915;518;551;281;469;663;0;123;251;171;104;376;744;699;297;386;438;341;257;744;804;936;395;736;518;602;444;692;814;800;310;371;746
24;558;718;519;833;291;469;479;270;670;252;438;180;524;715;712;377;219;792;484;470;185;383;568;123;0;137;203;61;342;622;602;277;373;343;348;376;634;686;814;280;617;395;539;336;600;703;680;198;248;622
25;421;583;494;726;410;477;347;404;575;141;301;82;543;651;641;247;305;672;549;349;70;391;544;251;137;0;250;194;281;518;574;246;333;213;335;509;578;552;688;231;485;279;431;199;581;566;591;177;147;512
26;618;786;716;972;437;672;570;280;825;391;493;211;727;896;889;479;85;908;675;439;233;586;766;171;203;250;0;235;225;766;799;143;221;358;170;361;820;761;916;464;702;525;466;391;799;747;841;390;397;758
27;612;769;512;863;230;449;527;229;695;293;494;242;498;724;724;425;230;830;439;532;246;367;560;104;61;194;235;0;398;651;595;330;425;404;394;335;641;735;856;294;665;434;600;393;589;758;701;209;286;656
28;477;638;768;895;626;759;466;504;778;384;363;199;825;893;876;403;308;804;818;240;216;673;818;376;342;281;225;398;0;708;846;82;66;223;120;586;830;622;797;505;577;476;243;288;856;581;804;459;399;688
29;327;328;360;211;762;470;260;881;75;377;370;561;526;256;220;305;822;211;679;565;538;452;377;744;622;518;766;651;708;0;372;721;775;490;809;985;253;290;266;367;244;241;673;420;407;399;113;448;376;43
30;641;693;83;497;583;180;538;787;338;464;621;651;195;203;233;508;820;568;381;800;632;236;36;699;602;574;799;595;846;372;0;821;904;677;910;876;135;652;631;343;593;427;911;607;37;751;307;409;448;413
31;521;686;741;916;553;719;493;422;787;370;400;171;782;887;873;417;227;835;761;308;193;633;791;297;277;246;143;330;82;721;821;0;95;257;91;504;818;667;834;478;615;481;324;310;828;637;809;420;382;704
