PARÂMETROS
50;5;8;12
COORDENADAS
0;388;153
1;985;453
2;780;544
3;856;501
4;199;565
5;477;21
6;869;333
7;224;258
8;162;580
9;585;302
10;319;825
11;143;1000
12;487;913
13;576;197
14;70;292
15;780;40
16;464;77
17;579;78
18;215;293
19;428;976
20;42;399
21;840;664
22;957;744
23;561;901
24;657;897
25;94;474
26;900;953
27;249;763
28;150;990
29;370;854
30;129;886
31;127;878
32;141;83
33;431;114
34;270;359
35;547;408
36;371;638
37;839;585
38;586;742
39;361;252
40;116;294
41;260;71
42;876;135
43;978;625
44;181;921
45;397;470
46;250;823
47;356;945
48;761;949
49;379;279
DISTÂNCIAS
DE/PARA;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
0;0;668;553;583;453;159;513;194;483;247;675;881;766;193;347;407;107;205;222;823;424;682;820;767;791;435;949;625;870;701;777;770;256;58;237;300;485;624;621;102;306;152;488;755;795;317;684;792;879;126
1;668;0;224;137;793;666;166;785;832;427;762;1004;677;482;929;461;642;552;786;764;944;256;292;616;552;891;507;798;992;734;959;957;921;649;721;440;641;196;492;655;883;819;336;172;930;588;822;798;544;630
2;553;224;0;87;581;604;229;625;619;310;539;783;471;402;753;504;563;507;618;557;752;134;267;418;373;689;426;574;771;514;735;733;787;553;542;269;419;71;277;510;709;702;420;213;707;390;598;583;405;480
3;583;137;87;0;660;611;168;677;698;336;627;870;553;413;813;467;577;505;673;639;820;163;263;497;443;762;454;661;858;600;822;820;828;574;602;322;503;85;361;554;768;734;366;173;795;460;686;668;457;526
4;453;793;581;660;0;610;709;308;39;467;286;438;451;526;301;783;555;617;272;470;228;648;778;493;565;138;801;204;427;335;328;321;485;507;217;381;186;640;425;352;283;497;802;781;356;219;262;411;680;337
5;159;666;604;611;610;0;501;346;641;301;819;1034;892;201;488;303;57;116;377;956;576;738;867;884;894;593;1023;776;1022;839;932;925;341;103;396;393;626;670;729;258;452;222;414;784;947;456;833;931;970;275
6;513;166;229;168;709;501;0;649;748;285;737;985;694;323;800;306;479;386;655;779;829;332;420;646;602;787;620;754;973;721;923;920;769;489;599;330;583;253;497;514;754;662;198;311;905;491;789;798;625;492
7;194;785;625;677;308;346;649;0;327;363;574;746;705;357;157;597;300;398;36;746;230;737;879;725;771;252;969;505;735;613;635;627;193;252;110;356;407;696;604;137;113;190;663;838;664;273;565;699;875;156
8;483;832;619;698;39;641;748;327;0;506;290;420;465;563;302;820;586;652;291;477;217;683;811;512;587;125;826;202;410;344;307;300;497;538;245;421;216;677;453;383;289;518;841;817;341;259;258;413;703;371
9;247;427;310;336;467;301;285;363;506;0;586;826;618;105;515;326;255;224;370;692;551;442;577;599;599;520;723;570;813;592;740;735;495;243;320;112;398;380;440;229;469;398;335;508;739;252;619;682;670;207
10;675;762;539;627;286;819;737;574;290;586;0;248;189;678;588;910;761;790;542;186;508;545;643;253;345;416;594;93;236;58;199;199;763;719;468;475;194;572;279;574;568;756;886;688;168;363;69;125;459;549
11;881;1004;783;870;438;1034;985;746;420;826;248;0;354;912;711;1152;977;1019;710;286;609;773;853;429;524;528;758;259;12;269;114;123;917;931;653;716;427;810;512;779;706;936;1133;915;87;587;206;219;620;758
12;766;677;471;553;451;892;694;705;465;618;189;354;0;721;748;920;836;840;677;86;679;431;499;74;170;589;414;281;345;131;359;361;899;800;594;508;298;481;197;672;721;872;869;569;306;452;253;134;276;643
13;193;482;402;413;526;201;323;357;563;105;678;912;721;0;514;257;164;119;373;792;570;536;666;704;704;555;822;653;900;688;821;815;449;167;346;212;486;468;545;221;470;340;306;587;824;326;705;779;774;213
14;347;929;753;813;301;488;800;157;302;515;588;711;748;514;0;753;448;552;145;772;110;855;995;782;842;183;1061;503;702;637;596;588;220;402;210;490;458;822;684;293;46;291;821;967;638;372;560;712;953;309
15;407;461;504;467;783;303;306;597;820;326;910;1152;920;257;753;0;318;204;619;1000;820;626;725;888;865;811;920;897;1139;911;1067;1062;640;356;601;435;724;548;728;469;710;520;135;617;1065;575;945;999;909;466
16;107;642;563;577;555;57;479;300;586;255;761;977;836;164;448;318;0;115;329;899;530;697;829;829;842;542;978;718;965;782;875;869;323;49;342;341;568;631;676;203;410;204;416;751;890;398;776;874;921;219
17;205;552;507;505;617;116;386;398;652;224;790;1019;840;119;552;204;115;0;422;910;625;641;765;823;822;626;932;760;1007;803;924;918;438;152;417;331;597;569;664;278;510;319;302;677;932;432;814;895;889;283
18;222;786;618;673;272;377;655;36;291;370;542;710;677;373;145;619;329;422;0;715;202;726;868;699;748;217;951;471;700;582;599;591;222;280;85;351;378;688;582;151;99;226;679;832;628;253;531;667;853;164
19;823;764;557;639;470;956;779;746;477;692;186;286;86;792;772;1000;899;910;715;0;694;516;577;152;242;602;472;278;278;135;312;316;937;862;636;580;342;567;282;727;749;920;952;652;253;506;234;78;334;698
20;424;944;752;820;228;576;829;230;217;551;508;609;679;570;110;820;530;625;202;694;0;840;977;722;791;91;1021;418;600;560;494;486;331;482;231;505;406;818;643;351;128;393;874;962;540;362;472;629;905;357
21;682;256;134;163;648;738;332;737;683;442;545;773;431;536;855;626;697;641;726;516;840;0;141;366;296;769;295;599;763;506;744;744;908;685;646;389;469;79;265;631;813;829;530;143;707;483;611;559;295;600
22;820;292;267;263;778;867;420;879;811;577;643;853;499;666;995;725;829;765;868;577;977;141;0;425;336;904;216;708;843;597;840;840;1050;820;787;530;595;198;371;772;953;968;614;120;795;623;711;633;283;741
23;767;616;418;497;493;884;646;725;512;599;253;429;74;704;782;888;829;823;699;152;722;366;425;0;96;632;342;341;420;196;432;434;919;797;615;493;324;420;160;679;752;882;828;500;380;461;320;209;205;648
24;791;552;373;443;565;894;602;771;587;599;345;524;170;704;842;865;842;822;748;242;791;296;336;96;0;704;249;429;515;290;528;530;963;814;662;501;385;361;170;709;810;916;792;420;476;499;413;304;116;677
25;435;891;689;762;138;593;787;252;125;520;416;528;589;555;183;811;542;626;217;602;91;769;904;632;704;0;937;327;519;469;413;405;393;493;210;457;321;753;560;347;181;435;852;896;455;303;382;538;818;345
26;949;507;426;454;801;1023;620;969;826;723;594;758;414;822;1061;920;978;932;951;472;1021;295;216;342;249;937;0;678;750;539;773;776;1154;961;865;649;615;373;378;884;1024;1089;818;337;719;697;662;544;139;851
